project_name,bug_number,granularity,technique,crashing,predicate,mutable_bug,percentage_of_mutants_on_ground_truth,experiment_time_seconds,e_inspect,is_bug_localized,exam_score,java_exam_score,output_length,cumulative_distance,sv_comp_overall_score
pandas,72,Statement,Metallaxis,1,1,1,1.6006739679865205,11336.808922052383,5.0,1,3.988481266103493e-05,3.988481266103493e-05,394,5.0,-10.071473424534648
pandas,77,Statement,Metallaxis,1,0,0,0.0,110.27465343475342,41773.666666666664,0,0.3333945207957562,-1,11,88.02295918367346,-6.607142857142857
pandas,81,Statement,Metallaxis,1,1,1,2.1505376344086025,50137.30511569977,12.0,1,9.603072983354673e-05,9.603072983354673e-05,48,370.0,-11
pandas,84,Statement,Metallaxis,1,0,0,0.0,15465.597380638123,41798.333333333336,0,0.3347347908491498,-1,262,309.9912037037037,-4.037037037037037
pandas,116,Statement,Metallaxis,1,0,0,0.0,53511.98317742348,62548.0,0,0.5011778657393311,-1,293,120.0,-12.0
pandas,137,Statement,Metallaxis,1,1,1,0.1282051282051282,105794.2286362648,49.5,1,0.0003952979508393094,0.0003952979508393094,590,132.5,-11.5
pandas,141,Statement,Metallaxis,1,0,1,6.2645011600928076,7658.712118864059,32.5,1,0.00026034365362278205,0.00026034365362278205,98,0,-12.0
pandas,143,Statement,Metallaxis,1,1,1,0.49261083743842365,55284.04243397713,28.0,1,0.00022440572555179766,0.00022440572555179766,393,55.0,-12.0
pandas,146,Statement,Metallaxis,1,1,1,19.047619047619047,727.0326640605927,2.5,1,2.0057927294025143e-05,2.0057927294025143e-05,10,3.5237691001697793,-3.0237691001697793
pandas,168,Statement,Metallaxis,1,1,0,0.0,35796.7813680172,41971.0,0,0.33387160925940657,-1,101,181.78055964653902,-7.094992636229749
spacy,4,Statement,Metallaxis,1,0,1,46.51162790697674,142.55076122283936,1.0,1,9.9589690475242e-06,9.9589690475242e-06,11,1.0,-3.0
spacy,5,Statement,Metallaxis,1,0,0,0.0,4129.721351623535,49905.0,0,0.5001453182469608,-1,28,5.507384882710687,-5.001303214596003
thefuck,4,Statement,Metallaxis,1,0,1,37.5,43.132866621017456,1.6666666666666665,1,0.000403160780519271,0.000403160780519271,6,1.6666666666666665,-7.5
thefuck,6,Statement,Metallaxis,1,0,1,4.545454545454546,72.23761439323425,1.0,1,0.00024449877750611245,0.00024449877750611245,12,1.0,-3.0
tqdm,4,Statement,Metallaxis,1,0,0,0.0,3216.189615726471,1031.5,0,0.5093827160493827,-1,37,63.0451415455241,-3.37796480489671
tqdm,5,Statement,Metallaxis,1,1,1,1.240694789081886,18537.036682605743,19.0,1,0.009834368530020704,0.009834368530020704,79,50.38025889967638,-3.085760517799353
tqdm,6,Statement,Metallaxis,1,0,0,0.0,1287.7019319534302,950.0,0,0.5042462845010616,-1,15,9.444399350649352,-3.0016233766233764
tqdm,7,Statement,Metallaxis,1,0,0,0.0,170.25834918022156,921.0,0,0.5046575342465753,-1,16,6.961165048543689,-3.327449249779347
tqdm,9,Statement,Metallaxis,1,1,1,4.761904761904762,1288.7601749897003,1.3333333333333333,1,0.0024875621890547263,0.0024875621890547263,53,1.3333333333333333,-3.001092896174863
youtube-dl,17,Statement,Metallaxis,1,0,1,3.8461538461538463,3072.5277514457703,2.5,1,2.458718122719539e-05,2.458718122719539e-05,4,2.5,-3.000392259414226
black,14,Statement,Muse,1,1,1,5.742574257425743,11397.33365225792,18.0,1,0.00020002889306233122,0.00020002889306233122,125,0,-10.135357448020507
cookiecutter,1,Statement,Muse,1,0,0,0.0,15.119228601455688,764.5,0,0.5006548788474132,-1,1,1.0052631578947369,-3.0052631578947366
fastapi,3,Statement,Muse,1,1,1,5.172413793103448,1301.428593158722,5.0,1,0.0011296882060551287,0.0011296882060551287,23,11.036998972250771,-3.011305241521069
fastapi,7,Statement,Muse,1,0,0,0.0,323.9393322467804,1451.3333333333333,0,0.33791230112533954,-1,29,0,-10.96551724137931
fastapi,11,Statement,Muse,1,0,0,0.0,587.9990510940552,1286.6666666666667,0,0.34210759549765135,-1,49,0,-8.64847757284732
fastapi,16,Statement,Muse,1,1,1,66.66666666666666,14.806779384613037,1.5,1,0.0005912495072920772,0.0005912495072920772,2,1.5,-3.0063291139240507
httpie,3,Statement,Muse,1,0,1,0.47393364928909953,612.1916303634644,2.0,1,0.0007371913011426465,0.0007371913011426465,91,3.013157894736842,-3.013157894736842
keras,3,Statement,Muse,1,0,0,0.0,55411.42900657654,5655.0,0,0.14767326474121273,-1,215,0,-10.971055313629204
keras,10,Statement,Muse,1,1,1,25.0,1428.1467032432556,3.0,1,8.088215470060122e-05,8.088215470060122e-05,8,3.0,-3.010519801980198
keras,14,Statement,Muse,1,0,1,45.45454545454545,1781.590609550476,3.5,1,9.764807633289625e-05,9.764807633289625e-05,6,3.5,-10.5
keras,18,Statement,Muse,1,0,0,0.0,2745.791868209839,5070.142857142857,0,0.1432972374976784,-1,18,9.502164995442115,-4.63169755899929
keras,20,Statement,Muse,1,1,0,0.0,124819.54414367676,1421.16,0,0.04013669227293267,-1,5,3.5042305053738856,-3.1881545849531214
keras,26,Statement,Muse,1,0,0,0.0,6982.627624511719,19555.5,0,0.5008708347206926,-1,67,0,-3.1994939137567866
keras,31,Statement,Muse,1,0,0,0.0,3046.171303510666,12878.333333333334,0,0.33392971356462514,-1,34,0,-3.54026779142841
keras,33,Statement,Muse,1,1,1,95.45454545454545,136.22279143333435,1.3333333333333333,1,3.4772025905159296e-05,3.4772025905159296e-05,3,1.3333333333333333,-3.0027624309392262
keras,35,Statement,Muse,1,1,1,0.2145922746781116,3499.2164299488068,51.0,1,0.0013572493080689803,0.0013572493080689803,101,0,-3.068090746082482
keras,38,Statement,Muse,1,0,1,0.11771630370806356,162475.837921381,255.0,1,0.006977889667250438,0.006977889667250438,509,0,-10.88905367270286
luigi,3,Statement,Muse,1,0,1,2.4390243902439024,829.0209035873413,7.0,1,0.0003268736866682232,0.0003268736866682232,13,7.0,-5.449619071024822
luigi,6,Statement,Muse,1,1,0,0.0,5336.794593334198,1308.6666666666667,0,0.06862796510916497,-1,40,0,-6.311570428696413
luigi,13,Statement,Muse,1,0,0,0.0,3554.548217535019,8362.5,0,0.5003290654541104,-1,10,5.533536585365853,-3.9201219512195125
luigi,22,Statement,Muse,1,0,0,0.0,931.4434123039246,6535.5,0,0.5000765169485041,-1,1,1.0183112919633774,-3.0183112919633777
luigi,23,Statement,Muse,1,0,0,0.0,16661.091416597366,2626.4,0,0.2006877053564606,-1,11,7.231231231231231,-6.6550186550186545
luigi,26,Statement,Muse,1,1,1,16.666666666666664,458.1725857257843,9.5,1,0.0007775413324603045,0.0007775413324603045,18,9.5,-11.005150846210448
luigi,29,Statement,Muse,1,1,1,19.565217391304348,197.0684049129486,1.0,1,8.3948959032908e-05,8.3948959032908e-05,10,1.0,-3.0
luigi,32,Statement,Muse,1,0,0,0.0,290.92625069618225,5922.5,0,0.5008033147302554,-1,18,31.986979166666664,-3.276041666666667
pandas,2,Statement,Muse,1,1,1,0.6765899864682002,45242.27771639824,132.0,1,0.0010276772159289967,0.0010276772159289967,527,0,-9.490423091506834
pandas,12,Statement,Muse,1,0,1,0.1620745542949757,57601.012444257736,118.5,1,0.0009277745155607751,0.0009277745155607751,236,0,-11.127462882523801
pandas,23,Statement,Muse,1,0,0,0.0,17276.90990948677,42696.666666666664,0,0.33539930296436526,-1,394,248.9750778816199,-7.030114226375908
pandas,68,Statement,Muse,1,0,0,0.0,2871.5640914440155,25165.4,0,0.20058184948430602,-1,91,56.21905476369092,-3.129782445611403
pandas,72,Statement,Muse,1,1,1,1.6006739679865205,11336.808922052383,108.0,1,0.0008615119534783546,0.0008615119534783546,394,390.0,-12.0
pandas,77,Statement,Muse,1,0,0,0.0,110.27465343475342,41773.666666666664,0,0.3333945207957562,-1,11,6.045918367346939,-9.548701298701298
pandas,81,Statement,Muse,1,1,1,2.1505376344086025,50137.30511569977,16.333333333333336,1,0.00013070849338454974,0.00013070849338454974,48,0,-8.800281954887218
pandas,84,Statement,Muse,1,0,0,0.0,15465.597380638123,41798.333333333336,0,0.3347347908491498,-1,262,1.0685185185185184,-3.0685185185185184
pandas,116,Statement,Muse,1,0,0,0.0,53511.98317742348,62548.0,0,0.5011778657393311,-1,293,30,-12
pandas,137,Statement,Muse,1,1,1,0.1282051282051282,105794.2286362648,371.5,1,0.0029667310855919886,0.0029667310855919886,590,550,-12
pandas,141,Statement,Muse,1,0,1,6.2645011600928076,7658.712118864059,72.0,1,0.0005767613249489326,0.0005767613249489326,98,173.87961859356375,-10.256257449344456
pandas,143,Statement,Muse,1,1,1,0.49261083743842365,55284.04243397713,227.0,1,0.0018192892750092168,0.0018192892750092168,393,410.0,-12.0
pandas,146,Statement,Muse,1,1,1,19.047619047619047,727.0326640605927,8.0,1,6.418536734088046e-05,6.418536734088046e-05,10,51.24108658743633,-3.0356536502546687
pandas,168,Statement,Muse,1,1,0,0.0,35796.7813680172,41971.0,0,0.33387160925940657,-1,101,15.0,-12.0
spacy,4,Statement,Muse,1,0,1,46.51162790697674,142.55076122283936,4.0,1,3.98358761900968e-05,3.98358761900968e-05,11,6.170212765957446,-3.1749408983451533
spacy,5,Statement,Muse,1,0,0,0.0,4129.721351623535,49905.0,0,0.5001453182469608,-1,28,16.71894005212858,-3.002606429192007
thefuck,4,Statement,Muse,1,0,1,37.5,43.132866621017456,2.333333333333333,1,0.0005644250927269794,0.0005644250927269794,6,2.333333333333333,-6.017699115044247
thefuck,6,Statement,Muse,1,0,1,4.545454545454546,72.23761439323425,6.5,1,0.001589242053789731,0.001589242053789731,12,6.5,-11.25
tqdm,4,Statement,Muse,1,0,0,0.0,3216.189615726471,1031.5,0,0.5093827160493827,-1,37,0,-3.8384375193862565
tqdm,5,Statement,Muse,1,1,1,1.240694789081886,18537.036682605743,56.0,1,0.028985507246376812,0.028985507246376812,79,7.5962783171521036,-3.085760517799353
tqdm,6,Statement,Muse,1,0,0,0.0,1287.7019319534302,950.0,0,0.5042462845010616,-1,15,17.723620129870127,-3.000811688311688
tqdm,7,Statement,Muse,1,0,0,0.0,170.25834918022156,921.0,0,0.5046575342465753,-1,16,9.861650485436893,-3.3243325242718447
tqdm,9,Statement,Muse,1,1,1,4.761904761904762,1288.7601749897003,9.0,1,0.016791044776119403,0.016791044776119403,53,9.0,-3.233776678008042
youtube-dl,17,Statement,Muse,1,0,1,3.8461538461538463,3072.5277514457703,2.5,1,2.458718122719539e-05,2.458718122719539e-05,4,2.5,-3.000392259414226
black,14,Statement,PS,1,1,1,5.742574257425743,37932.707665205,6922.153846153846,0,0.07692393174740625,-1,0,10,-10
cookiecutter,1,Statement,PS,1,0,0,0.0,2.074887990951538,764.0,0,0.5003274394237066,-1,0,10,-10
fastapi,3,Statement,PS,1,1,1,5.172413793103448,242.84236693382263,491.8888888888889,0,0.1111362152934679,-1,0,10,-10
fastapi,7,Statement,PS,1,0,0,0.0,60.436787843704224,1432.0,0,0.33341094295692664,-1,0,10,-10
fastapi,11,Statement,PS,1,0,0,0.0,143.00503993034363,1254.0,0,0.33342196224408405,-1,0,10,-10
fastapi,16,Statement,PS,1,1,1,66.66666666666666,13.46517539024353,211.5,0,0.0833661805281829,-1,0,10,-10
httpie,3,Statement,PS,1,0,1,0.47393364928909953,26.51479935646057,904.6666666666666,0,0.33345619855019043,-1,0,10,-10
keras,3,Statement,PS,1,0,0,0.0,1869.1951713562012,5470.714285714285,0,0.14286087339307163,-1,0,10,-10
keras,10,Statement,PS,1,1,1,25.0,86.7047348022461,2060.6666666666665,0,0.055557053373235195,-1,0,10,-10
keras,14,Statement,PS,1,0,1,45.45454545454545,58.315861225128174,17922.0,0,0.5000139497251904,-1,0,10,-10
keras,18,Statement,PS,1,0,0,0.0,72.30160403251648,5054.714285714285,0,0.14286118042265233,-1,0,10,-10
keras,20,Statement,PS,1,1,0,0.0,17664.967761039734,1416.36,0,0.04000112968820605,-1,0,10,-10
keras,26,Statement,PS,1,0,0,0.0,3134.593938589096,19522.0,0,0.5000128063929513,-1,0,10,-10
keras,31,Statement,PS,1,0,0,0.0,21.71104598045349,12855.666666666666,0,0.3333419765250912,-1,0,10,-10
keras,33,Statement,PS,1,1,1,95.45454545454545,28.679107666015625,7669.2,0,0.20000521580388578,-1,0,10,-10
keras,35,Statement,PS,1,1,1,0.2145922746781116,5849.953172206879,4697.125,0,0.12500332659144134,-1,0,10,-10
keras,38,Statement,PS,1,0,1,0.11771630370806356,6425.10378241539,18272.5,0,0.5000136821366025,-1,0,10,-10
luigi,3,Statement,PS,1,0,1,2.4390243902439024,1161.3689420223236,7138.666666666667,0,0.3333488987469842,-1,0,10,-10
luigi,6,Statement,PS,1,1,0,0.0,3311.546354532242,1271.3333333333333,0,0.06667016274232174,-1,0,10,-10
luigi,13,Statement,PS,1,0,0,0.0,31.833215951919556,8357.5,0,0.5000299150412828,-1,0,10,-10
luigi,22,Statement,PS,1,0,0,0.0,13.224040269851685,6535.0,0,0.5000382584742521,-1,0,10,-10
luigi,23,Statement,PS,1,0,0,0.0,214.24327659606934,2617.6,0,0.20001528234125468,-1,0,10,-10
luigi,26,Statement,PS,1,1,1,16.666666666666664,1625.583032131195,6109.5,0,0.5000409232280242,-1,0,10,-10
luigi,29,Statement,PS,1,1,1,19.565217391304348,195.6962513923645,3971.0,0,0.33336131631967764,-1,0,10,-10
luigi,32,Statement,PS,1,0,0,0.0,558.2199099063873,5913.5,0,0.500042279722645,-1,0,10,-10
pandas,2,Statement,PS,1,1,1,0.6765899864682002,32277.67711544037,25689.2,0,0.20000155708669082,-1,0,10,-10
pandas,12,Statement,PS,1,0,1,0.1620745542949757,24271.84233021736,9826.0,0,0.07693090624388334,-1,1,5,-7
pandas,23,Statement,PS,1,0,0,0.0,99578.901201725,42440.666666666664,0,0.33338832111818967,-1,10,112.93042575285565,-4.311674825693517
pandas,68,Statement,PS,1,0,0,0.0,4974.024302482605,25092.6,0,0.20000159410817617,-1,0,10,-10
pandas,72,Statement,PS,1,1,1,1.6006739679865205,4081.1331992149353,15670.25,0,0.12500099712031654,-1,0,10,-10
pandas,77,Statement,PS,1,0,0,0.0,319.3047137260437,41766.333333333336,0,0.33333599365778654,-1,0,10,-10
pandas,81,Statement,PS,1,1,1,2.1505376344086025,12458.790018081665,20826.833333333332,0,0.16666800042680324,-1,0,10,-10
pandas,84,Statement,PS,1,0,0,0.0,36150.16482114792,41623.666666666664,0,0.3333360027762206,-1,0,10,-10
pandas,116,Statement,PS,1,0,0,0.0,40300.29475188255,62401.5,0,0.5000040063460521,-1,0,10,-10
pandas,137,Statement,PS,1,1,1,0.1282051282051282,132688.53024053574,31308.75,0,0.2500259539058632,-1,4,100,-12
pandas,141,Statement,PS,1,0,1,6.2645011600928076,15481.485755681992,62418.0,0,0.5000040052869789,-1,0,10,-10
pandas,143,Statement,PS,1,1,1,0.49261083743842365,66614.74611353874,41591.666666666664,0,0.3333360048300661,-1,0,10,-10
pandas,146,Statement,PS,1,1,1,19.047619047619047,267.63145875930786,13848.888888888889,0,0.1111120025745464,-1,0,10,-10
pandas,168,Statement,PS,1,1,0,0.0,8535.846648693085,41903.666666666664,0,0.33333598493888045,-1,0,10,-10
spacy,4,Statement,PS,1,0,1,46.51162790697674,11.089735269546509,50206.5,0,0.5000049794845237,-1,0,10,-10
spacy,5,Statement,PS,1,0,0,0.0,71.84405374526978,49891.0,0,0.5000050109740332,-1,0,10,-10
thefuck,4,Statement,PS,1,0,1,37.5,13.70940113067627,1033.75,0,0.2500604741170779,-1,0,10,-10
thefuck,6,Statement,PS,1,0,1,4.545454545454546,5.421767711639404,1363.6666666666667,0,0.3334148329258354,-1,0,10,-10
tqdm,4,Statement,PS,1,0,0,0.0,51.20026516914368,1013.0,0,0.5002469135802469,-1,0,10,-10
tqdm,5,Statement,PS,1,1,1,1.240694789081886,452.6366128921509,193.3,0,0.10005175983436854,-1,0,10,-10
tqdm,6,Statement,PS,1,0,0,0.0,9.69436502456665,942.5,0,0.5002653927813163,-1,0,10,-10
tqdm,7,Statement,PS,1,0,0,0.0,18.93904423713684,913.0,0,0.5002739726027398,-1,0,10,-10
tqdm,9,Statement,PS,1,1,1,4.761904761904762,131.17345690727234,59.666666666666664,0,0.111318407960199,-1,0,10,-10
youtube-dl,17,Statement,PS,1,0,1,3.8461538461538463,21.799129247665405,33893.333333333336,0,0.33333661162416367,-1,0,10,-10
black,14,Statement,ST,1,1,1,5.742574257425743,2.250056743621826,3.090909090909091,1,3.434839577838011e-05,3.434839577838011e-05,33,3.090909090909091,-3.0008544574195386
cookiecutter,1,Statement,ST,1,0,0,0.0,2.7894608974456787,21.5,1,0.014079895219384414,0.014079895219384414,42,0,-3.0295112781954887
fastapi,3,Statement,ST,1,1,1,5.172413793103448,4.4210333824157715,5.125,1,0.001157930411206507,0.001157930411206507,98,5.125,-3.0072970195272353
fastapi,7,Statement,ST,1,0,0,0.0,1.9613683223724365,3.0,1,0.0006984866123399302,0.0006984866123399302,12,3.0,-3.0869565217391304
fastapi,11,Statement,ST,1,0,0,0.0,1.3891072273254395,1435.3333333333333,0,0.38163608969245766,-1,272,0,-12.0
fastapi,16,Statement,ST,1,1,1,66.66666666666666,0.38358402252197266,6.0,1,0.002364998029168309,0.002364998029168309,71,6.0,-3.2444285968978424
httpie,3,Statement,ST,1,0,1,0.47393364928909953,2.016903877258301,6.333333333333333,1,0.0023344391202850473,0.0023344391202850473,223,6.333333333333333,-3.0263157894736845
keras,3,Statement,ST,1,0,0,0.0,1.2890193462371826,20.714285714285715,1,0.0005409277096747719,0.0005409277096747719,170,0,-3.1850929614873835
keras,10,Statement,ST,1,1,1,25.0,1.2798466682434082,5.611111111111111,1,0.0001512795856437171,0.0001512795856437171,100,5.611111111111111,-3.02503300330033
keras,14,Statement,ST,1,0,1,45.45454545454545,2.484654664993286,16.0,1,0.00044639120609323994,0.00044639120609323994,17,75.0,-12.0
keras,18,Statement,ST,1,0,0,0.0,7.590097188949585,24.5,1,0.0006924424848793172,0.0006924424848793172,69,0,-3.003731768459435
keras,20,Statement,ST,1,1,0,0.0,5.159481525421143,1501.8,0,0.04241414369633981,-1,89,0,-7.0
keras,26,Statement,ST,1,0,0,0.0,5.395427942276001,14.0,1,0.0003585790026381169,0.0003585790026381169,242,0,-3.0026134658179373
keras,31,Statement,ST,1,0,0,0.0,3.7847249507904053,44.0,1,0.0011409013120365088,0.0011409013120365088,61,0,-3.0089027911453323
keras,33,Statement,ST,1,1,1,95.45454545454545,2.728904962539673,5.2,1,0.00013561090103012127,0.00013561090103012127,25,5.2,-3.0174585635359117
keras,35,Statement,ST,1,1,1,0.2145922746781116,2.8947038650512695,15.333333333333334,1,0.00040806188347171954,0.00040806188347171954,96,0,-3.0111986001749784
keras,38,Statement,ST,1,0,1,0.11771630370806356,11.044587135314941,5.5,1,0.00015050350262697023,0.00015050350262697023,219,5.5,-3.0017177344475394
luigi,3,Statement,ST,1,0,1,2.4390243902439024,0.8838205337524414,8.333333333333332,1,0.00038913534127169426,0.00038913534127169426,24,8.333333333333332,-3.008419861554845
luigi,6,Statement,ST,1,1,0,0.0,0.9284508228302002,5.0,1,0.0002622056741307882,0.0002622056741307882,69,5.0,-3.00233304170312
luigi,13,Statement,ST,1,0,0,0.0,0.3601353168487549,4.0,1,0.00023932033026205577,0.00023932033026205577,7,4.0,-3.013937282229965
luigi,22,Statement,ST,1,0,0,0.0,0.4774630069732666,6537.0,0,0.5001912923712603,-1,4,2.5406917599186163,-3.017802644964395
luigi,23,Statement,ST,1,0,0,0.0,0.6932291984558105,2699.2,0,0.2062504775731642,-1,102,0,-7.0
luigi,26,Statement,ST,1,1,1,16.666666666666664,0.6248812675476074,20.5,1,0.0016778523489932886,0.0016778523489932886,43,0,-3.068211920529801
luigi,29,Statement,ST,1,1,1,19.565217391304348,0.30760860443115234,3983.6666666666665,0,0.33442466980076113,-1,19,6.89108910891089,-3.173267326732673
luigi,32,Statement,ST,1,0,0,0.0,0.5408174991607666,5928.5,0,0.5013106714019956,-1,30,0,-3.2890625
pandas,2,Statement,ST,1,1,1,0.6765899864682002,0.6233603954315186,6.5,1,5.0605317451049084e-05,5.0605317451049084e-05,44,6.5,-3.003537061118336
pandas,12,Statement,ST,1,0,1,0.1620745542949757,2.4489145278930664,13.75,1,0.00010765316108827559,0.00010765316108827559,109,0,-3.0036103843667603
pandas,23,Statement,ST,1,0,0,0.0,1.3557722568511963,42442.666666666664,0,0.3334040319138629,-1,13,70.0,-12.0
pandas,68,Statement,ST,1,0,0,0.0,0.8394172191619873,25297.4,0,0.20163396088058536,-1,256,0,-12.0
pandas,72,Statement,ST,1,1,1,1.6006739679865205,1.8824265003204346,12.875,1,0.00010270339260216495,0.00010270339260216495,476,0,-3.0080062794348503
pandas,77,Statement,ST,1,0,0,0.0,0.28651928901672363,13.333333333333334,1,0.00010641297812681234,0.00010641297812681234,39,0,-3.0172030350601777
pandas,81,Statement,ST,1,1,1,2.1505376344086025,0.49903249740600586,93.0,1,0.0007442381562099872,0.0007442381562099872,122,0,-7.0
pandas,84,Statement,ST,1,0,0,0.0,1.7818858623504639,52.66666666666667,1,0.00042177197618856947,0.00042177197618856947,196,0,-12.0
pandas,116,Statement,ST,1,0,0,0.0,0.5455679893493652,62634.0,0,0.5018669572603003,-1,465,0,-3.304782820888236
pandas,137,Statement,ST,1,1,1,0.1282051282051282,3.345067024230957,8.666666666666668,1,6.921041563516529e-05,6.921041563516529e-05,609,8.666666666666668,-3.00315443592552
pandas,141,Statement,ST,1,0,1,6.2645011600928076,0.8571794033050537,62429.5,0,0.5000961268874915,-1,23,0,-12.0
pandas,143,Statement,ST,1,1,1,0.49261083743842365,2.5879287719726562,41607.0,0,0.33345889367977305,-1,23,0,-12.0
pandas,146,Statement,ST,1,1,1,19.047619047619047,0.5318596363067627,28.666666666666668,1,0.00022999756630482168,0.00022999756630482168,85,0,-3.038869469689404
pandas,168,Statement,ST,1,1,0,0.0,1.5494191646575928,78.66666666666667,1,0.000625778909129478,0.000625778909129478,443,0,-3.1137467489737727
spacy,4,Statement,ST,1,0,1,46.51162790697674,0.20963692665100098,15.5,1,0.0001543640202366251,0.0001543640202366251,62,0,-3.053664302600472
spacy,5,Statement,ST,1,0,0,0.0,0.41442179679870605,30.0,1,0.0003006584419879536,0.0003006584419879536,50,6.8158123370981745,-3.3666377063423107
thefuck,4,Statement,ST,1,0,1,37.5,0.8989002704620361,2.75,1,0.0006652152878567972,0.0006652152878567972,35,2.75,-3.0141592920353983
thefuck,6,Statement,ST,1,0,1,4.545454545454546,0.5498056411743164,6.5,1,0.001589242053789731,0.001589242053789731,41,6.5,-3.1284722222222223
tqdm,4,Statement,ST,1,0,0,0.0,1.6094095706939697,100.5,1,0.04962962962962963,0.04962962962962963,450,0,-3.041361897475134
tqdm,5,Statement,ST,1,1,1,1.240694789081886,2.316253185272217,197.8,0,0.10238095238095239,-1,5,3.2305825242718447,-3.0784789644012944
tqdm,6,Statement,ST,1,0,0,0.0,1.8079266548156738,3.0,1,0.0015923566878980893,0.0015923566878980893,5,3.0,-3.0016233766233764
tqdm,7,Statement,ST,1,0,0,0.0,0.6752321720123291,958.0,0,0.5249315068493151,-1,90,0,-3.337378640776699
tqdm,9,Statement,ST,1,1,1,4.761904761904762,0.9712021350860596,1.5,1,0.002798507462686567,0.002798507462686567,2,1.5,-3.0008196721311475
youtube-dl,17,Statement,ST,1,0,1,3.8461538461538463,2.623234510421753,2.333333333333333,1,2.2948035812049027e-05,2.2948035812049027e-05,6,2.333333333333333,-3.000305090655509
