project_name,bug_number,granularity,technique,crashing,predicate,experiment_time_seconds,e_inspect,exam_score,cumulative_distance,sv_comp_overall_score
spacy,4,Statement,Muse,1,0,142.55076122283936,4.0,3.98358761900968e-05,1.049645390070922,5
spacy,5,Statement,Muse,1,0,4129.721351623535,49905.0,0.5001453182469608,209.53915849571803,-2.002606429192007
spacy,6,Statement,Muse,0,1,4397.023817062378,1.5,1.5067199710709765e-05,7.5,0.5
thefuck,2,Statement,Muse,0,0,76.0313172340393,2174.5,0.5006907667510937,0.9525222551928783,-2.0635014836795254
thefuck,3,Statement,Muse,0,0,5.9149253368377686,1432.6666666666667,0.3334109068342255,0,-10
thefuck,4,Statement,Muse,1,0,43.132866621017456,2.333333333333333,0.0005644250927269794,10.053097345132743,-2.0176991150442474
thefuck,6,Statement,Muse,1,0,72.23761439323425,6.5,0.001589242053789731,192.5,-10.333333333333334
thefuck,7,Statement,Muse,0,0,49.34972405433655,1324.0,0.3351050366995697,550.0,-12.0
thefuck,8,Statement,Muse,0,0,21.025841236114502,1272.0,0.333945917563665,40.35,-8.725000000000001
thefuck,13,Statement,Muse,0,0,70.38905692100525,449.3333333333333,0.17052498418722328,458.731884057971,-10.340579710144928
thefuck,14,Statement,Muse,0,1,9.169326305389404,1.0,0.00039261876717707107,0.0,8
thefuck,15,Statement,Muse,0,0,68.23840570449829,1.0,0.0003957261574990107,0.0,8
thefuck,17,Statement,Muse,0,0,533.4819567203522,4.5,0.0018374846876276032,37.88265306122449,-4.538265306122449
thefuck,19,Statement,Muse,0,0,49.26408100128174,1125.5,0.5015597147950089,210.0,-12.0
thefuck,20,Statement,Muse,0,0,43.491228342056274,2.0,0.0008964589870013447,6.039999999999999,-0.013333333333333197
thefuck,25,Statement,Muse,0,0,9.846987962722778,910.0,0.5005500550055005,10,-12
thefuck,26,Statement,Muse,0,0,36.84566569328308,2.0,0.0010964912280701754,0.15384615384615385,1.2820512820512824
thefuck,28,Statement,Muse,0,0,66.50066685676575,2.5,0.0013896609227348527,7.791044776119403,-2.0970149253731343
thefuck,29,Statement,Muse,0,0,10.509875774383545,600.0,0.333889816360601,5,-7
tornado,1,Statement,Muse,0,0,58152.868394851685,301.5,0.01707248018120045,248.8324746818176,-6.507615516715621
tornado,5,Statement,Muse,0,1,5809.100916862488,2.333333333333333,0.000129027501290275,0.03761242845461979,1.320795857181793
tornado,6,Statement,Muse,0,0,4062.3834235668182,3020.6666666666665,0.16722951152447912,51.1468545751634,-2.9299428104575163
tornado,8,Statement,Muse,0,0,44027.79805994034,6249.0,0.35782180485570314,228.86204288111952,-5.454398708635997
tqdm,4,Statement,Muse,1,0,3216.189615726471,1031.5,0.5093827160493827,53.54649599867656,-2.973572654521392
tqdm,5,Statement,Muse,1,1,18537.036682605743,56.0,0.028985507246376812,113.07944983818771,-2.085760517799353
tqdm,6,Statement,Muse,1,0,1287.7019319534302,950.0,0.5042462845010616,90.06168831168833,-2.000811688311688
tqdm,7,Statement,Muse,1,0,170.25834918022156,921.0,0.5046575342465753,17.838288834951456,-2.3243325242718447
tqdm,8,Statement,Muse,0,0,4396.899015665054,588.5,0.5194174757281553,4.172350178890876,-2.0758609123434706
tqdm,9,Statement,Muse,1,1,1288.7601749897003,9.0,0.016791044776119403,12.218063717909061,-1.3281163006495516
youtube-dl,1,Statement,Muse,0,0,17249.597576856613,27.333333333333332,0.00025166729583490623,10.381185147071434,-1.9418352406089308
youtube-dl,2,Statement,Muse,0,0,14802.59272313118,1.0,9.497668322426843e-06,0.0,8
youtube-dl,6,Statement,Muse,0,1,1099.8362061977386,1.5,2.3032275895955532e-05,0.0005900865460267506,2.999803304484658
youtube-dl,7,Statement,Muse,0,1,1283.75954246521,4.5,7.167659520244656e-05,0.017971246006389774,-0.751797124600639
youtube-dl,13,Statement,Muse,0,1,2989.8553450107574,3.0,2.61276247376351e-05,0.003609022556390978,-0.0006015037593982697
youtube-dl,15,Statement,Muse,0,0,3771.366233110428,53021.0,0.5000613039828726,0.2548943173943174,-2.004634442134442
youtube-dl,17,Statement,Muse,1,0,3072.5277514457703,2.5,2.458718122719539e-05,0.001176778242677824,0.4996077405857742
youtube-dl,18,Statement,Muse,0,0,30649.701279878616,77.0,0.000762044257947033,90.01505265616076,-3.5712778438969215
youtube-dl,20,Statement,Muse,0,0,3039.9116656780243,33454.666666666664,0.3333898040466248,0.8413964435146444,-2.0233721234309625
youtube-dl,21,Statement,Muse,0,1,2411.5949206352234,1.3333333333333333,1.3872848407917234e-05,0.00018299935950224174,4.666483667307165
youtube-dl,24,Statement,Muse,0,1,23554.804122686386,121.0,0.0013560157790927022,162.79100644151222,-4.918342704821158
youtube-dl,25,Statement,Muse,0,0,2646.812632083893,5.0,5.931972143458814e-05,0.03042498390212492,-1.5018110109465548
youtube-dl,31,Statement,Muse,0,1,593.8516111373901,2.666666666666667,6.631189801230087e-05,0.005657708628005658,0.8561999057048566
youtube-dl,34,Statement,Muse,0,1,668.0723912715912,9125.25,0.2501919227922024,0.36912751677852357,-2.0082028337061892
youtube-dl,41,Statement,Muse,0,0,254.2592499256134,6837.666666666667,0.3334796462478866,0.161620294599018,-2.0161620294599016
youtube-dl,43,Statement,Muse,0,0,184.79787278175354,8537.5,0.5000878631677601,0.0054894784995425435,-2.001829826166514
