project_name,bug_number,experiment_time_seconds,e_inspect,exam_score,cumulative_distance,sv_comp_overall_score
fastapi,12,0.475421667098999,713.2,0.20005610098176718,0,-10
fastapi,14,0.4679243564605713,661.5,0.2500945179584121,0,-10
fastapi,16,0.38358402252197266,6.0,0.002364998029168309,5.133000534854699,-0.6951328222499555
httpie,2,0.9915053844451904,914.3333333333334,0.3334548991004133,0,-10
httpie,3,2.016903877258301,6.333333333333333,0.0023344391202850473,0.5526315789473683,-0.9152046783625734
httpie,4,0.7479918003082275,1284.0,0.5001947798987144,0,-10
httpie,5,0.6497330665588379,75.5,0.1252072968490879,0,-10
keras,1,1.4024882316589355,2017.2105263157894,0.05263295220779078,0,-10
keras,3,1.2890193462371826,20.714285714285715,0.0005409277096747719,10.180112881806119,-1.7684262948207174
keras,5,1.2011098861694336,18708.5,0.5000133632670515,0,-10
keras,6,1.4399430751800537,18536.0,0.5000134876318416,0,-10
keras,7,1.4985525608062744,18499.5,0.5000135142440132,0,-10
keras,10,1.2798466682434082,5.611111111111111,0.0001512795856437171,0.5256930693069305,-0.3250330033003297
keras,14,2.484654664993286,16.0,0.00044639120609323994,550.0,-12.0
keras,17,4.541854619979858,17708.5,0.5000141179128078,0,-10
keras,18,7.590097188949585,24.5,0.0006924424848793172,0.20524726526891518,-1.7953984351261014
keras,20,5.159481525421143,1523.88,0.04303773158608224,275.0,-7.0
keras,26,5.395427942276001,14.0,0.0003585790026381169,0.14374061998654458,-1.6322430954475668
keras,31,3.7847249507904053,44.0,0.0011409013120365088,0.4896535129932625,-2.0089027911453323
keras,33,2.728904962539673,5.2,0.00013561090103012127,0.26187845303867396,-0.41745856353591204
keras,35,2.8947038650512695,15.333333333333334,0.00040806188347171954,0.615923009623797,-1.5667541557305338
keras,38,11.044587135314941,5.5,0.00015050350262697023,0.036072423398328696,-1.0017177344475394
keras,40,4.5120391845703125,8845.25,0.2500070661390616,0,-10
keras,41,4.322101831436157,2164.875,0.06250180442879003,0,-10
keras,43,4.216919660568237,11487.333333333334,0.333343006103518,0,-10
pandas,2,0.6233603954315186,6.5,5.0605317451049084e-05,0.07427828348504552,-0.8035370611183357
pandas,12,2.4489145278930664,13.75,0.00010765316108827559,0.19857114017182198,-1.361408549504375
pandas,23,1.3557722568511963,42442.666666666664,0.3334040319138629,550.0,-12.0
pandas,43,0.4119851589202881,25258.8,0.2000015836190446,0,-10
pandas,54,0.414872407913208,41926.666666666664,0.3333359834842594,0,-10
pandas,56,0.25489234924316406,41923.333333333336,0.3333359836949752,0,-10
pandas,68,0.8394172191619873,41991.666666666664,0.3346962958239679,550.0,-12.0
pandas,72,1.8824265003204346,12.875,0.00010270339260216495,0.44034536891679754,-1.321731769630929
pandas,74,0.2429637908935547,62652.0,0.5000039903274462,0,-10
pandas,77,0.28651928901672363,13.333333333333334,0.00010641297812681234,0.9461669283097853,-1.5043825222396652
pandas,81,0.49903249740600586,93.0,0.0007442381562099872,275.0,-7.0
pandas,84,1.7818858623504639,52.66666666666667,0.00042177197618856947,550.0,-12.0
pandas,116,0.5455679893493652,62634.0,0.5018669572603003,16.763055148853102,-2.304782820888238
pandas,137,3.345067024230957,8.666666666666668,6.921041563516529e-05,0.14194961664841185,-1.2031544359255202
pandas,141,0.8571794033050537,62429.5,0.5000961268874915,550.0,-12.0
pandas,143,2.5879287719726562,41607.0,0.33345889367977305,550.0,-12.0
pandas,146,0.5318596363067627,28.666666666666668,0.00022999756630482168,2.137820832917207,-1.803575352042345
pandas,168,1.5494191646575928,78.66666666666667,0.000625778909129478,6.256071193557469,-2.0286403659950487
sanic,1,0.2945084571838379,6643.0,0.5000376364320662,0,-10
sanic,3,0.21820521354675293,3401.5,0.2500183755972069,0,-10
sanic,4,0.5681576728820801,4568.333333333333,0.33335765713173765,0,-10
spacy,1,0.2066631317138672,35348.666666666664,0.3333364766529932,0,-10
spacy,2,0.7945311069488525,35298.666666666664,0.3333364811054976,0,-10
spacy,3,0.24547219276428223,35647.0,0.3333364503459884,0,-10
spacy,4,0.20963692665100098,15.5,0.0001543640202366251,2.9515366430260053,-1.7203309692671396
spacy,5,0.41442179679870605,30.0,0.0003006584419879536,16.604861096395496,-2.3666377063423107
spacy,6,0.26052165031433105,24888.75,0.25000251119995176,0,-10
thefuck,2,0.4209434986114502,2172.0,0.500115127791849,0,-10
thefuck,3,0.2850189208984375,1432.6666666666667,0.3334109068342255,0,-10
thefuck,4,0.8989002704620361,2.75,0.0006652152878567972,0.08495575221238938,0.9858407079646021
thefuck,6,0.5498056411743164,6.5,0.001589242053789731,2.697916666666667,-1.2951388888888888
thefuck,7,0.3808603286743164,1317.3333333333333,0.3334177001602969,0,-10
thefuck,8,0.40288686752319336,1270.0,0.33342084536623784,0,-10
thefuck,13,0.4605858325958252,439.3333333333333,0.16672991777356103,0,-10
thefuck,14,0.4658629894256592,424.6666666666667,0.16673210312786285,0,-10
thefuck,15,0.29261040687561035,505.6,0.2000791452314998,0,-10
thefuck,17,8.080394744873047,222.72727272727272,0.09094621181187126,0,-10
thefuck,19,0.4408998489379883,1122.5,0.500222816399287,0,-10
thefuck,20,0.66213059425354,446.4,0.20008964589870012,0,-10
thefuck,25,0.44376707077026367,909.5,0.5002750275027503,0,-10
thefuck,26,0.38178014755249023,608.3333333333334,0.33351608187134507,0,-10
thefuck,28,0.6995997428894043,180.0,0.1000555864369094,0,-10
thefuck,29,0.3748607635498047,599.3333333333334,0.3335188276757559,0,-10
tornado,1,0.5934534072875977,5887.0,0.33335220838052093,0,-10
tornado,5,0.6924958229064941,6028.333333333333,0.33335176583351767,0,-10
tornado,6,0.7355942726135254,3010.6666666666665,0.16667589363154883,0,-10
tornado,8,0.7850687503814697,5821.666666666667,0.33335242021682704,0,-10
tqdm,4,1.6094095706939697,100.5,0.04962962962962963,2.274904361132364,-1.991361897475134
tqdm,5,2.316253185272217,197.8,0.10238095238095239,1.1771844660194177,-2.0784789644012944
tqdm,6,1.8079266548156738,3.0,0.0015923566878980893,0.00974025974025974,-0.0016233766233768598
tqdm,7,0.6752321720123291,958.0,0.5249315068493151,18.555825242718445,-2.337378640776699
tqdm,8,0.5377602577209473,567.0,0.500441306266549,0,-10
tqdm,9,0.9712021350860596,1.5,0.002798507462686567,0.0024590163934426227,2.999180327868852
youtube-dl,1,9.014769315719604,36203.333333333336,0.3333364024466972,0,-10
youtube-dl,2,2.4230871200561523,9571.818181818182,0.09090995433348385,0,-10
youtube-dl,6,1.6094958782196045,10854.5,0.16666922580843288,0,-10
youtube-dl,7,1.6091067790985107,20927.666666666668,0.33333864271075575,0,-10
youtube-dl,13,4.4583740234375,57411.0,0.500004354604123,0,-10
youtube-dl,15,5.735435724258423,53015.0,0.5000047156909903,0,-10
youtube-dl,17,2.623234510421753,2.333333333333333,2.2948035812049027e-05,0.0009152719665271967,1.3330282426778246
youtube-dl,18,1.7355661392211914,50522.5,0.5000049483393373,0,-10
youtube-dl,20,4.878852128982544,33449.333333333336,0.33333665513999755,0,-10
youtube-dl,21,7.63627290725708,32037.333333333332,0.3333368015454353,0,-10
youtube-dl,24,6.176683664321899,22308.25,0.250002801685494,0,-10
youtube-dl,25,4.928215503692627,21072.5,0.25000296598607175,0,-10
youtube-dl,31,2.0314178466796875,3655.909090909091,0.0909113515419777,0,-10
youtube-dl,34,1.961803674697876,9118.5,0.2500068543854358,0,-10
youtube-dl,41,1.329451322555542,6835.0,0.33334959032383926,0,-10
youtube-dl,43,1.7020924091339111,8536.5,0.5000292877225867,0,-10
