project_name,bug_number,granularity,technique,crashing,predicate,mutable_bug,percentage_of_mutants_on_ground_truth,experiment_time_seconds,e_inspect,is_bug_localized,exam_score,cumulative_distance,sv_comp_overall_score
fastapi,3,Module,Ochiai,1,1,1,5.172413793103448,12.749234676361084,1.0,1,0.025,,
fastapi,4,Module,Ochiai,0,0,0,0.0,1.8506519794464111,3.5,1,0.12962962962962962,,
fastapi,5,Module,Ochiai,0,0,0,0.0,1.5185177326202393,6.0,1,0.2222222222222222,,
fastapi,6,Module,Ochiai,0,1,1,1.8518518518518516,1.0297150611877441,4.0,1,0.14814814814814814,,
fastapi,7,Module,Ochiai,1,0,0,0.0,2.0202980041503906,2.5,1,0.09615384615384616,,
fastapi,9,Module,Ochiai,0,1,0,0.0,1.2646007537841797,3.5,1,0.14,,
fastapi,10,Module,Ochiai,0,0,0,0.0,9.676014184951782,1.0,1,0.04,,
fastapi,11,Module,Ochiai,1,0,0,0.0,2.027017116546631,1.5,1,0.06,,
fastapi,12,Module,Ochiai,0,0,0,0.0,3.7883567810058594,1.0,1,0.04,,
fastapi,14,Module,Ochiai,0,0,0,0.0,6.0734312534332275,15.5,0,0.6739130434782609,,
fastapi,16,Module,Ochiai,1,1,1,66.66666666666666,0.7255284786224365,1.0,1,0.047619047619047616,,
httpie,2,Module,Ochiai,0,1,1,1.6194331983805668,10.510277509689331,1.0,1,0.04,,
httpie,3,Module,Ochiai,1,0,1,0.47393364928909953,15.367119312286377,4.0,1,0.16,,
httpie,4,Module,Ochiai,0,1,1,0.2785515320334262,2.3080801963806152,7.0,1,0.28,,
httpie,5,Module,Ochiai,0,1,1,27.173913043478258,8.386019468307495,1.0,1,0.16666666666666666,,
keras,1,Module,Ochiai,0,0,1,2.941176470588235,1049.5740146636963,1.0,1,0.007246376811594203,,
keras,3,Module,Ochiai,1,0,0,0.0,184.52024579048157,2.5,1,0.018656716417910446,,
keras,5,Module,Ochiai,0,0,0,0.0,334.0135052204132,2.5,1,0.018796992481203006,,
keras,6,Module,Ochiai,0,0,0,0.0,45.33613181114197,5.0,1,0.03816793893129771,,
keras,7,Module,Ochiai,0,0,0,0.0,16.23026442527771,1.0,1,0.0078125,,
keras,10,Module,Ochiai,1,1,1,25.0,87.1016194820404,1.0,1,0.007633587786259542,,
keras,14,Module,Ochiai,1,0,1,45.45454545454545,26.784066915512085,1.5,1,0.011811023622047244,,
keras,17,Module,Ochiai,0,0,1,9.615384615384617,29.182665824890137,2.0,1,0.015748031496062992,,
keras,18,Module,Ochiai,1,0,0,0.0,28.64491105079651,1.0,1,0.007874015748031496,,
keras,20,Module,Ochiai,1,1,0,0.0,1174.6866481304169,2.0,1,0.015748031496062992,,
keras,26,Module,Ochiai,1,0,0,0.0,32.99368643760681,1.0,1,0.008064516129032258,,
keras,31,Module,Ochiai,1,0,0,0.0,28.89354920387268,1.0,1,0.008620689655172414,,
keras,33,Module,Ochiai,1,1,1,95.45454545454545,6.845127820968628,1.0,1,0.008620689655172414,,
keras,35,Module,Ochiai,1,1,1,0.2145922746781116,18.091214179992676,1.0,1,0.008620689655172414,,
keras,38,Module,Ochiai,1,0,1,0.11771630370806356,182.33350825309753,2.0,1,0.017699115044247787,,
keras,40,Module,Ochiai,0,0,1,1.342281879194631,147.71782660484314,1.0,1,0.009009009009009009,,
keras,41,Module,Ochiai,0,1,1,8.333333333333332,16.664397478103638,1.0,1,0.00909090909090909,,
keras,43,Module,Ochiai,0,0,0,0.0,125.69938063621521,1.0,1,0.00909090909090909,,
luigi,3,Module,Ochiai,1,0,1,2.4390243902439024,22.991326093673706,1.0,1,0.008695652173913044,,
luigi,5,Module,Ochiai,0,0,1,3.6363636363636362,8.177030086517334,2.0,1,0.019417475728155338,,
luigi,6,Module,Ochiai,1,1,0,0.0,22.192190170288086,2.0,1,0.0196078431372549,,
luigi,12,Module,Ochiai,0,1,1,22.857142857142858,1.066664695739746,7.0,1,0.0673076923076923,,
luigi,13,Module,Ochiai,1,0,0,0.0,24.50883936882019,1.0,1,0.00980392156862745,,
luigi,22,Module,Ochiai,1,0,0,0.0,48.29774236679077,1.0,1,0.011235955056179775,,
luigi,23,Module,Ochiai,1,0,0,0.0,69.48485374450684,2.0,1,0.02247191011235955,,
luigi,26,Module,Ochiai,1,1,1,16.666666666666664,1.0492701530456543,1.0,1,0.011627906976744186,,
luigi,28,Module,Ochiai,0,0,1,33.33333333333333,3.7732553482055664,1.0,1,0.013513513513513514,,
luigi,29,Module,Ochiai,1,1,1,19.565217391304348,4.152209997177124,1.0,1,0.013513513513513514,,
luigi,30,Module,Ochiai,0,1,1,1.3050570962479608,34.18578243255615,2.0,1,0.02702702702702703,,
luigi,31,Module,Ochiai,0,0,1,0.2890173410404624,45.113813638687134,1.0,1,0.013513513513513514,,
luigi,32,Module,Ochiai,1,0,0,0.0,4.5186767578125,1.0,1,0.013513513513513514,,
pandas,2,Module,Ochiai,1,1,1,0.6765899864682002,1341.9947276115417,1.5,1,0.00641025641025641,,
pandas,12,Module,Ochiai,1,0,1,0.1620745542949757,2552.903843164444,9.0,1,0.03879310344827586,,
pandas,23,Module,Ochiai,1,0,0,0.0,49.26249623298645,1.5,1,0.006493506493506494,,
pandas,43,Module,Ochiai,0,1,1,0.23134759976865238,85.88211822509766,11.0,1,0.048458149779735685,,
pandas,54,Module,Ochiai,0,1,0,0.0,25445.52511405945,1.0,1,0.004405286343612335,,
pandas,56,Module,Ochiai,0,0,0,0.0,1699.1994307041168,15.0,1,0.06607929515418502,,
pandas,68,Module,Ochiai,1,0,0,0.0,23.321685075759888,3.0,1,0.01327433628318584,,
pandas,72,Module,Ochiai,1,1,1,1.6006739679865205,15.268394708633423,2.5,1,0.011061946902654867,,
pandas,74,Module,Ochiai,0,1,1,0.3546099290780142,134.1193699836731,4.0,1,0.017699115044247787,,
pandas,77,Module,Ochiai,1,0,0,0.0,0.4080839157104492,2.5,1,0.011061946902654867,,
pandas,81,Module,Ochiai,1,1,1,2.1505376344086025,23140.768271684647,6.0,1,0.02654867256637168,,
pandas,84,Module,Ochiai,1,0,0,0.0,42.223748207092285,2.0,1,0.008928571428571428,,
pandas,116,Module,Ochiai,1,0,0,0.0,2121.0391430854797,6.5,1,0.02968036529680365,,
pandas,137,Module,Ochiai,1,1,1,0.1282051282051282,3366.506372451782,1.0,1,0.004545454545454545,,
pandas,141,Module,Ochiai,1,0,1,6.2645011600928076,46.401092290878296,5.0,1,0.0228310502283105,,
pandas,143,Module,Ochiai,1,1,1,0.49261083743842365,2166.20321059227,7.0,1,0.0319634703196347,,
pandas,146,Module,Ochiai,1,1,1,19.047619047619047,48.27202129364014,1.0,1,0.004651162790697674,,
pandas,168,Module,Ochiai,1,1,0,0.0,6296.336213111877,1.0,1,0.004761904761904762,,
sanic,1,Module,Ochiai,0,0,0,0.0,293.60652709007263,1.0,1,0.011494252873563218,,
sanic,3,Module,Ochiai,0,1,1,5.88235294117647,284.4683532714844,1.5,1,0.017241379310344827,,
sanic,4,Module,Ochiai,0,1,1,0.2004008016032064,47.88449215888977,4.5,1,0.052941176470588235,,
spacy,1,Module,Ochiai,0,0,0,0,3.3847854137420654,1.0,1,0.0022727272727272726,,
spacy,2,Module,Ochiai,0,0,0,0.0,275.0050346851349,2.5,1,0.0056947608200455585,,
spacy,3,Module,Ochiai,0,0,0,0.0,6.040996313095093,1.0,1,0.0022624434389140274,,
spacy,4,Module,Ochiai,1,0,1,46.51162790697674,4.43233323097229,1.0,1,0.002380952380952381,,
spacy,5,Module,Ochiai,1,0,0,0.0,38.57931137084961,1.0,1,0.0024154589371980675,,
spacy,6,Module,Ochiai,0,1,1,0.8620689655172413,34.51030898094177,2.5,1,0.006097560975609756,,
thefuck,2,Module,Ochiai,0,0,0,0.0,3.6633265018463135,1.5,1,0.008152173913043478,,
thefuck,3,Module,Ochiai,0,0,0,0,4.067361831665039,1.0,1,0.0055248618784530384,,
thefuck,4,Module,Ochiai,1,0,1,37.5,27.40939736366272,1.5,1,0.008522727272727272,,
thefuck,6,Module,Ochiai,1,0,1,4.545454545454546,1.3505890369415283,1.5,1,0.008620689655172414,,
thefuck,7,Module,Ochiai,0,0,0,0.0,0.6760425567626953,2.5,1,0.01488095238095238,,
thefuck,8,Module,Ochiai,0,0,0,0.0,0.7262434959411621,1.0,1,0.006172839506172839,,
thefuck,13,Module,Ochiai,0,0,0,0.0,1.4209578037261963,3.0,1,0.02608695652173913,,
thefuck,14,Module,Ochiai,0,1,1,100.0,7.336745738983154,1.0,1,0.009009009009009009,,
thefuck,15,Module,Ochiai,0,0,1,4.3478260869565215,3.262887954711914,1.5,1,0.013636363636363636,,
thefuck,17,Module,Ochiai,0,0,1,1.7857142857142856,16.943659782409668,1.5,1,0.014285714285714285,,
thefuck,19,Module,Ochiai,0,0,0,0.0,3.976938009262085,2.0,1,0.021739130434782608,,
thefuck,20,Module,Ochiai,0,0,1,58.333333333333336,0.8783576488494873,2.0,1,0.021739130434782608,,
thefuck,25,Module,Ochiai,0,0,0,0.0,8.246513366699219,1.0,1,0.012345679012345678,,
thefuck,26,Module,Ochiai,0,0,1,57.89473684210527,2.047957181930542,1.0,1,0.012195121951219513,,
thefuck,28,Module,Ochiai,0,0,1,16.666666666666664,9.628909349441528,1.0,1,0.0125,,
thefuck,29,Module,Ochiai,0,0,0,0.0,2.5247983932495117,1.0,1,0.0125,,
tornado,1,Module,Ochiai,0,0,1,0.11689070718877849,78.14776730537415,1.0,1,0.02564102564102564,,
tornado,5,Module,Ochiai,0,1,1,27.397260273972602,2001.7016625404358,1.0,1,0.022727272727272728,,
tornado,6,Module,Ochiai,0,0,0,0.0,1777.4389777183533,1.0,1,0.022727272727272728,,
tornado,8,Module,Ochiai,0,0,0,0.0,45.8743679523468,2.5,1,0.056818181818181816,,
tqdm,3,Module,Ochiai,0,0,0,0.0,109.47254824638367,1.0,1,0.08333333333333333,,
tqdm,4,Module,Ochiai,1,0,0,0.0,36.23267221450806,1.0,1,0.08333333333333333,,
tqdm,5,Module,Ochiai,1,1,1,1.240694789081886,80.39165186882019,1.0,1,0.09090909090909091,,
tqdm,6,Module,Ochiai,1,0,0,0.0,42.12509560585022,1.0,1,0.1,,
tqdm,7,Module,Ochiai,1,0,0,0.0,0.7109723091125488,1.0,1,0.1111111111111111,,
tqdm,8,Module,Ochiai,0,0,0,0.0,17.729987859725952,1.0,1,0.125,,
tqdm,9,Module,Ochiai,1,1,1,4.761904761904762,6.175822496414185,1.0,1,0.3333333333333333,,
youtube-dl,1,Module,Ochiai,0,0,1,0.2695417789757413,75.37886786460876,1.0,1,0.0012706480304955528,,
youtube-dl,2,Module,Ochiai,0,0,1,1.6842105263157894,69.2180483341217,1.5,1,0.0019255455712451862,,
youtube-dl,6,Module,Ochiai,0,1,1,33.33333333333333,35.18240404129028,1.0,1,0.0017513134851138354,,
