project_name,bug_number,granularity,technique,crashing,predicate,experiment_time_seconds,e_inspect,exam_score,cumulative_distance,sv_comp_overall_score
pandas,137,Module,Muse,1,1,105794.2286362648,21.0,0.09545454545454546,Not applicable,Not applicable
pandas,141,Module,Muse,1,0,7658.712118864059,2.0,0.0091324200913242,Not applicable,Not applicable
pandas,143,Module,Muse,1,1,55284.04243397713,14.5,0.06621004566210045,Not applicable,Not applicable
pandas,146,Module,Muse,1,1,727.0326640605927,1.0,0.004651162790697674,Not applicable,Not applicable
pandas,168,Module,Muse,1,1,35796.7813680172,6.0,0.02857142857142857,Not applicable,Not applicable
sanic,1,Module,Muse,0,0,20964.621230602264,1.0,0.011494252873563218,Not applicable,Not applicable
sanic,3,Module,Muse,0,1,6982.3578724861145,1.5,0.017241379310344827,Not applicable,Not applicable
sanic,4,Module,Muse,0,1,7370.0145852565765,6.0,0.07058823529411765,Not applicable,Not applicable
spacy,1,Module,Muse,0,0,6.714038133621216,220.5,0.5011363636363636,Not applicable,Not applicable
spacy,2,Module,Muse,0,0,20776.617928266525,4.5,0.010250569476082005,Not applicable,Not applicable
spacy,3,Module,Muse,0,0,68.90127515792847,1.0,0.0022624434389140274,Not applicable,Not applicable
spacy,4,Module,Muse,1,0,142.55076122283936,1.0,0.002380952380952381,Not applicable,Not applicable
spacy,5,Module,Muse,1,0,4129.721351623535,1.0,0.0024154589371980675,Not applicable,Not applicable
spacy,6,Module,Muse,0,1,4397.023817062378,1.5,0.003658536585365854,Not applicable,Not applicable
thefuck,2,Module,Muse,0,0,76.0313172340393,1.0,0.005434782608695652,Not applicable,Not applicable
thefuck,3,Module,Muse,0,0,5.9149253368377686,91.0,0.5027624309392266,Not applicable,Not applicable
thefuck,4,Module,Muse,1,0,43.132866621017456,1.5,0.008522727272727272,Not applicable,Not applicable
thefuck,6,Module,Muse,1,0,72.23761439323425,3.0,0.017241379310344827,Not applicable,Not applicable
thefuck,7,Module,Muse,0,0,49.34972405433655,86.0,0.5119047619047619,Not applicable,Not applicable
thefuck,8,Module,Muse,0,0,21.025841236114502,2.0,0.012345679012345678,Not applicable,Not applicable
thefuck,13,Module,Muse,0,0,70.38905692100525,3.0,0.02608695652173913,Not applicable,Not applicable
thefuck,14,Module,Muse,0,1,9.169326305389404,1.0,0.009009009009009009,Not applicable,Not applicable
thefuck,15,Module,Muse,0,0,68.23840570449829,1.0,0.00909090909090909,Not applicable,Not applicable
thefuck,17,Module,Muse,0,0,533.4819567203522,2.0,0.01904761904761905,Not applicable,Not applicable
thefuck,19,Module,Muse,0,0,49.26408100128174,47.5,0.5163043478260869,Not applicable,Not applicable
thefuck,20,Module,Muse,0,0,43.491228342056274,1.5,0.016304347826086956,Not applicable,Not applicable
thefuck,25,Module,Muse,0,0,9.846987962722778,41.5,0.5123456790123457,Not applicable,Not applicable
thefuck,26,Module,Muse,0,0,36.84566569328308,1.0,0.012195121951219513,Not applicable,Not applicable
thefuck,28,Module,Muse,0,0,66.50066685676575,1.5,0.01875,Not applicable,Not applicable
thefuck,29,Module,Muse,0,0,10.509875774383545,41.0,0.5125,Not applicable,Not applicable
tornado,1,Module,Muse,0,0,58152.868394851685,11.0,0.28205128205128205,Not applicable,Not applicable
tornado,5,Module,Muse,0,1,5809.100916862488,1.0,0.022727272727272728,Not applicable,Not applicable
tornado,6,Module,Muse,0,0,4062.3834235668182,1.5,0.03409090909090909,Not applicable,Not applicable
tornado,8,Module,Muse,0,0,44027.79805994034,2.0,0.045454545454545456,Not applicable,Not applicable
tqdm,4,Module,Muse,1,0,3216.189615726471,2.0,0.16666666666666666,Not applicable,Not applicable
tqdm,5,Module,Muse,1,1,18537.036682605743,1.0,0.09090909090909091,Not applicable,Not applicable
tqdm,6,Module,Muse,1,0,1287.7019319534302,1.0,0.1,Not applicable,Not applicable
tqdm,7,Module,Muse,1,0,170.25834918022156,1.0,0.1111111111111111,Not applicable,Not applicable
tqdm,8,Module,Muse,0,0,4396.899015665054,1.0,0.125,Not applicable,Not applicable
tqdm,9,Module,Muse,1,1,1288.7601749897003,1.5,0.5,Not applicable,Not applicable
youtube-dl,1,Module,Muse,0,0,17249.597576856613,1.0,0.0012706480304955528,Not applicable,Not applicable
youtube-dl,2,Module,Muse,0,0,14802.59272313118,1.0,0.0012836970474967907,Not applicable,Not applicable
youtube-dl,6,Module,Muse,0,1,1099.8362061977386,1.0,0.0017513134851138354,Not applicable,Not applicable
youtube-dl,7,Module,Muse,0,1,1283.75954246521,1.0,0.0017699115044247787,Not applicable,Not applicable
youtube-dl,13,Module,Muse,0,1,2989.8553450107574,1.0,0.001226993865030675,Not applicable,Not applicable
youtube-dl,15,Module,Muse,0,0,3771.366233110428,1.0,0.001282051282051282,Not applicable,Not applicable
youtube-dl,17,Module,Muse,1,0,3072.5277514457703,1.0,0.0013123359580052493,Not applicable,Not applicable
youtube-dl,18,Module,Muse,0,0,30649.701279878616,2.0,0.002628120893561104,Not applicable,Not applicable
youtube-dl,20,Module,Muse,0,0,3039.9116656780243,1.0,0.0013192612137203166,Not applicable,Not applicable
youtube-dl,21,Module,Muse,0,1,2411.5949206352234,1.0,0.0013568521031207597,Not applicable,Not applicable
youtube-dl,24,Module,Muse,0,1,23554.804122686386,1.5,0.0021398002853067048,Not applicable,Not applicable
youtube-dl,25,Module,Muse,0,0,2646.812632083893,1.0,0.0014771048744460858,Not applicable,Not applicable
youtube-dl,31,Module,Muse,0,1,593.8516111373901,1.0,0.002352941176470588,Not applicable,Not applicable
youtube-dl,34,Module,Muse,0,1,668.0723912715912,1.0,0.002570694087403599,Not applicable,Not applicable
youtube-dl,41,Module,Muse,0,0,254.2592499256134,1.0,0.004329004329004329,Not applicable,Not applicable
youtube-dl,43,Module,Muse,0,0,184.79787278175354,1.0,0.005376344086021506,Not applicable,Not applicable
