project_name,bug_number,experiment_time_seconds,e_inspect,exam_score
youtube-dl,6,1.6094958782196045,10854.5,0.16666922580843288
youtube-dl,7,1.6091067790985107,20927.666666666668,0.33333864271075575
youtube-dl,13,4.4583740234375,57411.0,0.500004354604123
youtube-dl,15,5.735435724258423,53015.0,0.5000047156909903
youtube-dl,17,2.623234510421753,2.333333333333333,2.2948035812049027e-05
youtube-dl,18,1.7355661392211914,50522.5,0.5000049483393373
youtube-dl,20,4.878852128982544,33449.333333333336,0.33333665513999755
youtube-dl,21,7.63627290725708,32037.333333333332,0.3333368015454353
youtube-dl,24,6.176683664321899,22308.25,0.250002801685494
youtube-dl,25,4.928215503692627,21072.5,0.25000296598607175
youtube-dl,31,2.0314178466796875,3655.909090909091,0.0909113515419777
youtube-dl,34,1.961803674697876,9118.5,0.2500068543854358
youtube-dl,41,1.329451322555542,6835.0,0.33334959032383926
youtube-dl,43,1.7020924091339111,8536.5,0.5000292877225867
