project_name,bug_number,granularity,technique,crashing,predicate,mutable_bug,percentage_of_mutants_on_ground_truth,experiment_time_seconds,e_inspect,is_bug_localized,exam_score,cumulative_distance,sv_comp_overall_score
pandas,74,Function,AvgSbst,0,1,1,0.3546099290780142,-1,6.0,1,0.0010861694424330196,,
pandas,77,Function,AvgSbst,1,0,0,0.0,-1,3.5,1,0.0006334841628959276,,
pandas,81,Function,AvgSbst,1,1,1,2.1505376344086025,-1,19.0,1,0.0034489017970593576,,
pandas,84,Function,AvgSbst,1,0,0,0.0,-1,2.0,1,0.0003635041802980734,,
pandas,116,Function,AvgSbst,1,0,0,0.0,-1,28.0,1,0.005001786352268668,,
pandas,137,Function,AvgSbst,1,1,1,0.1282051282051282,-1,15.0,1,0.002675227394328518,,
pandas,141,Function,AvgSbst,1,0,1,6.2645011600928076,-1,16.0,1,0.002863278453829635,,
pandas,143,Function,AvgSbst,1,1,1,0.49261083743842365,-1,10.5,1,0.0018800358102059086,,
pandas,146,Function,AvgSbst,1,1,1,19.047619047619047,-1,1.0,1,0.00017908309455587392,,
pandas,168,Function,AvgSbst,1,1,0,0.0,-1,1.0,1,0.000175530981218185,,
sanic,1,Function,AvgSbst,0,0,0,0.0,-1,1.5,1,0.0018796992481203006,,
sanic,3,Function,AvgSbst,0,1,1,5.88235294117647,-1,2.0,1,0.0024875621890547263,,
sanic,4,Function,AvgSbst,0,1,1,0.2004008016032064,-1,6.5,1,0.00834403080872914,,
spacy,1,Function,AvgSbst,0,0,0,0,-1,1.0,1,0.0010706638115631692,,
spacy,2,Function,AvgSbst,0,0,0,0.0,-1,4.0,1,0.004291845493562232,,
spacy,3,Function,AvgSbst,0,0,0,0.0,-1,1.0,1,0.0010214504596527069,,
spacy,4,Function,AvgSbst,1,0,1,46.51162790697674,-1,1.0,1,0.0010298661174047373,,
spacy,5,Function,AvgSbst,1,0,0,0.0,-1,1.0,1,0.0010319917440660474,,
spacy,6,Function,AvgSbst,0,1,1,0.8620689655172413,-1,5.0,1,0.005197505197505198,,
thefuck,2,Function,AvgSbst,0,0,0,0.0,-1,3.5,1,0.00625,,
thefuck,3,Function,AvgSbst,0,0,0,0,-1,1.0,1,0.0018050541516245488,,
thefuck,4,Function,AvgSbst,1,0,1,37.5,-1,1.0,1,0.0018726591760299626,,
thefuck,6,Function,AvgSbst,1,0,1,4.545454545454546,-1,1.0,1,0.0018867924528301887,,
thefuck,7,Function,AvgSbst,0,0,0,0.0,-1,2.5,1,0.0048449612403100775,,
thefuck,8,Function,AvgSbst,0,0,0,0.0,-1,1.0,1,0.0020325203252032522,,
thefuck,13,Function,AvgSbst,0,0,0,0.0,-1,3.0,1,0.008522727272727272,,
thefuck,14,Function,AvgSbst,0,1,1,100.0,-1,1.0,1,0.002932551319648094,,
thefuck,15,Function,AvgSbst,0,0,1,4.3478260869565215,-1,1.5,1,0.004424778761061947,,
thefuck,17,Function,AvgSbst,0,0,1,1.7857142857142856,-1,2.0,1,0.0061162079510703364,,
thefuck,19,Function,AvgSbst,0,0,0,0.0,-1,2.0,1,0.00625,,
thefuck,20,Function,AvgSbst,0,0,1,58.333333333333336,-1,2.0,1,0.006230529595015576,,
thefuck,25,Function,AvgSbst,0,0,0,0.0,-1,1.0,1,0.0036231884057971015,,
thefuck,26,Function,AvgSbst,0,0,1,57.89473684210527,-1,1.0,1,0.0035971223021582736,,
thefuck,28,Function,AvgSbst,0,0,1,16.666666666666664,-1,1.0,1,0.0036496350364963502,,
thefuck,29,Function,AvgSbst,0,0,0,0.0,-1,1.0,1,0.0036496350364963502,,
tornado,1,Function,AvgSbst,0,0,1,0.11689070718877849,-1,1.0,1,0.0009017132551848512,,
tornado,5,Function,AvgSbst,0,1,1,27.397260273972602,-1,1.5,1,0.0011583011583011582,,
